Time,Overload,Underrange,Marker,LZF,LZFmax,LZFmax(t),LZFmin,LZFmin(t),LAF,LAFmax,LAFmax(t),LAFmin,LAFmin(t),LCF,LCFmax,LCFmax(t),LCFmin,LCFmin(t),LZS,LZSmax,LZSmax(t),LZSmin,LZSmin(t),LAS,LASmax,LASmax(t),LASmin,LASmin(t),LCS,LCSmax,LCSmax(t),LCSmin,LCSmin(t),LZI,LZImax,LZImax(t),LZImin,LZImin(t),LAI,LAImax,LAImax(t),LAImin,LAImin(t),LCI,LCImax,LCImax(t),LCImin,LCImin(t),LZeq(t),LAeq(t),LCeq(t),LZeq,LAeq,LCeq,LZE,LAE,LCE,LC - LA,LCeq - LAeq,LZIeq,LAIeq,LCIeq,LAIeq - LAeq,LZpk(t),LZpeak,LApk(t),LApeak,LCpk(t),LCpeak,LAtm5,LAtm5(t),LAtm5 - LAeq,LAF1,LAF5,LAF10,LAF50,LAF90,LAF95,LAF99,
s,,,,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,
11.75,,,,108.296829223633,110.532775878906,109.06615447998,76.8421096801758,108.279602050781,108.153839111328,110.530899047852,108.90412902832,63.8340148925781,108.098487854004,108.176116943359,110.41136932373,108.956787109375,75.2361907958984,108.168952941895,108.595497131348,110.454833984375,108.69261932373,99.7814178466797,108.594970703125,108.435173034668,110.472717285156,108.530395507813,99.5819244384766,108.430206298828,108.481948852539,110.330383300781,108.580368041992,99.6532516479492,108.481948852539,109.809234619141,109.907905578613,109.882873535156,101.685859680176,109.763023376465,109.638305664063,109.73316192627,109.710922241211,101.706680297852,109.604072570801,109.710571289063,109.805923461914,109.784934997559,101.560958862305,109.665908813477,108.385498046875,108.251533508301,108.268112182617,107.257247924805,107.092254638672,107.143310546875,117.957641601563,117.792633056641,117.843688964844,0.0165750104933977,0.0510469749569893,109.259918212891,109.08576965332,109.156913757324,1.99350929260254,120.109375,120.28931427002,121.199859619141,121.342742919922,119.992889404297,120.212898254395,109.796005249023,108.910911560059,2.70374870300293,108.920997619629,108.834999084473,108.699996948242,108.199996948242,75.7799987792969,67.4900054931641,64.3000030517578,
11.875,,,,108.337539672852,110.532775878906,109.062713623047,76.8421096801758,108.275161743164,108.151206970215,110.530899047852,108.899452209473,63.8340148925781,108.09105682373,108.226623535156,110.41136932373,108.95329284668,75.2361907958984,108.165390014648,108.60612487793,110.454833984375,108.69612121582,99.7814178466797,108.596580505371,108.440864562988,110.472717285156,108.533798217773,99.5819244384766,108.431503295898,108.493690490723,110.330383300781,108.583847045898,99.6532516479492,108.484306335449,109.785095214844,109.907905578613,109.893882751465,101.685859680176,109.785095214844,109.616424560547,109.73316192627,109.727340698242,101.706680297852,109.616424560547,109.684371948242,109.805923461914,109.788124084473,101.560958862305,109.684371948242,108.729331970215,108.528564453125,108.625221252441,107.275657653809,107.110137939453,107.16185760498,118.022003173828,117.856475830078,117.908187866211,0.0966588780283928,0.0517160408198833,109.26579284668,109.091705322266,109.162818908691,1.98156452178955,120.010749816895,120.28931427002,121.232452392578,121.342742919922,119.991806030273,120.212898254395,109.796005249023,108.910911560059,2.68586730957031,108.917999267578,108.830001831055,108.699996948242,108.199996948242,75.8399963378906,67.620002746582,64.3000030517578,
12,,,,108.606887817383,110.532775878906,109.065872192383,76.8421096801758,108.274948120117,108.425178527832,110.530899047852,108.903305053711,63.8340148925781,108.094947814941,108.497909545898,110.41136932373,108.956497192383,75.2361907958984,108.163375854492,108.643264770508,110.454833984375,108.698318481445,99.7814178466797,108.600006103516,108.478576660156,110.472717285156,108.536109924316,99.5819244384766,108.435478210449,108.53092956543,110.330383300781,108.585960388184,99.6532516479492,108.486267089844,109.8642578125,109.907905578613,109.905624389648,101.685859680176,109.776748657227,109.688980102539,109.73316192627,109.731506347656,101.706680297852,109.610298156738,109.754951477051,109.805923461914,109.795989990234,101.560958862305,109.675323486328,108.934341430664,108.776306152344,108.822189331055,107.296661376953,107.131240844727,107.182876586914,118.08846282959,117.923057556152,117.974685668945,0.0458903536200523,0.051627516746521,109.272468566895,109.098365783691,109.169418334961,1.96712517738342,120.165466308594,120.28931427002,121.274780273438,121.342742919922,120.059112548828,120.212898254395,109.796005249023,108.910911560059,2.66476249694824,108.915000915527,108.825004577637,108.699996948242,108.199996948242,75.9000015258789,67.7500076293945,64.3000030517578,
12.125,,,,108.848709106445,110.532775878906,109.063957214355,76.8421096801758,108.281311035156,108.679534912109,110.530899047852,108.90160369873,63.8340148925781,108.09733581543,108.744209289551,110.41136932373,108.956184387207,75.2361907958984,108.172439575195,108.676445007324,110.454833984375,108.702285766602,99.7814178466797,108.60245513916,108.513412475586,110.472717285156,108.540153503418,99.5819244384766,108.437492370605,108.564697265625,110.330383300781,108.590087890625,99.6532516479492,108.490142822266,109.852981567383,109.907905578613,109.872985839844,101.685859680176,109.786720275879,109.679679870605,109.73316192627,109.700119018555,101.706680297852,109.613883972168,109.759437561035,109.805923461914,109.779243469238,101.560958862305,109.676628112793,108.907318115234,108.757629394531,108.799049377441,107.316711425781,107.15153503418,107.203002929688,118.153526306152,117.988357543945,118.039825439453,0.0414180420339108,0.0514751821756363,109.278869628906,109.104774475098,109.175933837891,1.9532425403595,120.261421203613,120.28931427002,121.299057006836,121.342742919922,120.205749511719,120.212898254395,109.796005249023,108.910911560059,2.64446830749512,108.912002563477,108.819999694824,108.699996948242,108.199996948242,75.9599990844727,67.8800048828125,64.3000030517578,
12.25,,,,109.050888061523,110.532775878906,109.053268432617,76.8421096801758,108.274452209473,108.887901306152,110.530899047852,108.889610290527,63.8340148925781,108.089263916016,108.942810058594,110.41136932373,108.942810058594,75.2361907958984,108.164527893066,108.702812194824,110.454833984375,108.702812194824,99.7814178466797,108.605262756348,108.540557861328,110.472717285156,108.540557861328,99.5819244384766,108.44017791748,108.590637207031,110.330383300781,108.590637207031,99.6532516479492,108.492218017578,109.848220825195,109.907905578613,109.89582824707,101.685859680176,109.799842834473,109.676734924316,109.73316192627,109.723907470703,101.706680297852,109.627769470215,109.738380432129,109.805923461914,109.785720825195,101.560958862305,109.70524597168,108.856506347656,108.700019836426,108.74040222168,107.335525512695,107.170478820801,107.221794128418,118.216888427734,118.05184173584,118.103149414063,0.0403823181986809,0.0513146035373211,109.285079956055,109.111015319824,109.182052612305,1.94053339958191,120.035064697266,120.28931427002,121.31957244873,121.342742919922,119.994239807129,120.212898254395,109.796005249023,108.910911560059,2.62552833557129,108.909004211426,108.900001525879,108.729995727539,108.25,76.0199966430664,68.0100021362305,64.3000030517578,
12.375,,,,108.834541320801,110.532775878906,109.057922363281,76.8421096801758,108.267585754395,108.700164794922,110.530899047852,108.895202636719,63.8340148925781,108.089630126953,108.71809387207,110.41136932373,108.949951171875,75.2361907958984,108.158706665039,108.673011779785,110.454833984375,108.704437255859,99.7814178466797,108.606025695801,108.514511108398,110.472717285156,108.542213439941,99.5819244384766,108.441864013672,108.559707641602,110.330383300781,108.592224121094,99.6532516479492,108.492477416992,109.806449890137,109.907905578613,109.863250732422,101.685859680176,109.776947021484,109.633926391602,109.73316192627,109.6884765625,101.706680297852,109.606201171875,109.711112976074,109.805923461914,109.768966674805,101.560958862305,109.666297912598,108.402389526367,108.272033691406,108.279861450195,107.347724914551,107.183120727539,107.233879089355,118.273170471191,118.108581542969,118.159332275391,0.00781611539423466,0.0507525689899921,109.290664672852,109.116622924805,109.187728881836,1.93349552154541,120.086166381836,120.28931427002,121.082901000977,121.342742919922,119.874206542969,120.212898254395,109.796005249023,108.910911560059,2.61288261413574,108.90599822998,108.900001525879,108.720001220703,108.300003051758,76.0799942016602,68.140007019043,64.3000030517578,
12.5,,,,108.713768005371,110.532775878906,109.05094909668,76.8421096801758,108.275619506836,108.566482543945,110.530899047852,108.893371582031,63.8340148925781,108.095153808594,108.597869873047,110.41136932373,108.94278717041,75.2361907958984,108.167839050293,108.658149719238,110.454833984375,108.704765319824,99.7814178466797,108.607925415039,108.498229980469,110.472717285156,108.543197631836,99.5819244384766,108.443588256836,108.545120239258,110.330383300781,108.592834472656,99.6532516479492,108.495819091797,109.802253723145,109.907974243164,109.907974243164,101.685859680176,109.788124084473,109.641311645508,109.746246337891,109.746246337891,101.706680297852,109.627449035645,109.696319580078,109.805923461914,109.802635192871,101.560958862305,109.682197570801,108.532363891602,108.358932495117,108.422233581543,107.361328125,107.19660949707,107.247528076172,118.330421447754,118.165710449219,118.21662902832,0.0632950589060783,0.0509172715246677,109.296096801758,109.122192382813,109.19312286377,1.92558598518372,120.241714477539,120.28931427002,121.244049072266,121.342742919922,120.107025146484,120.212898254395,109.796005249023,108.910911560059,2.59939765930176,108.90299987793,108.900001525879,108.709999084473,108.349998474121,76.1399993896484,68.2700042724609,64.3000030517578,
12.625,,,,108.589775085449,110.532775878906,109.057426452637,76.8421096801758,108.267738342285,108.426902770996,110.530899047852,108.898452758789,63.8340148925781,108.088287353516,108.476211547852,110.41136932373,108.94881439209,75.2361907958984,108.158721923828,108.643074035645,110.454833984375,108.706024169922,99.7814178466797,108.607772827148,108.481636047363,110.472717285156,108.544960021973,99.5819244384766,108.444473266602,108.530395507813,110.330383300781,108.593910217285,99.6532516479492,108.495162963867,109.829940795898,109.907974243164,109.892158508301,101.685859680176,109.796669006348,109.66820526123,109.746246337891,109.730865478516,101.706680297852,109.624755859375,109.718292236328,109.805923461914,109.780502319336,101.560958862305,109.697448730469,108.531951904297,108.358581542969,108.422332763672,107.374603271484,107.209777832031,107.260864257813,118.386917114258,118.222091674805,118.273170471191,0.063746303319931,0.0510830022394657,109.301712036133,109.127952575684,109.19864654541,1.91817259788513,119.95906829834,120.28931427002,121.293411254883,121.342742919922,119.97477722168,120.212898254395,109.796005249023,108.910911560059,2.58622741699219,108.900001525879,108.900001525879,108.699996948242,108.400001525879,76.1999969482422,68.4000015258789,64.3000030517578,
12.75,,,,108.289909362793,110.532775878906,109.071166992188,76.8421096801758,108.278594970703,108.154739379883,110.530899047852,108.910552978516,63.8340148925781,108.103591918945,108.171882629395,110.41136932373,108.963554382324,75.2361907958984,108.170585632324,108.610977172852,110.454833984375,108.709831237793,99.7814178466797,108.610977172852,108.453071594238,110.472717285156,108.549194335938,99.5819244384766,108.448684692383,108.498008728027,110.330383300781,108.598022460938,99.6532516479492,108.498008728027,109.811317443848,109.907974243164,109.885726928711,101.685859680176,109.781478881836,109.636154174805,109.746246337891,109.709083557129,101.706680297852,109.613830566406,109.71321105957,109.805923461914,109.788291931152,101.560958862305,109.684295654297,108.396575927734,108.265701293945,108.282043457031,107.385879516602,107.221481323242,107.27214050293,118.440994262695,118.276588439941,118.327239990234,0.0163321420550346,0.0506506524980068,109.307014465332,109.133232116699,109.203994750977,1.91175127029419,120.118980407715,120.28931427002,121.207229614258,121.342742919922,120.019493103027,120.212898254395,109.796005249023,108.910911560059,2.57452583312988,108.900001525879,108.895004272461,108.699996948242,108.350006103516,76.5500106811523,68.4300003051758,64.3040008544922,
12.875,,,,108.330673217773,110.532775878906,109.060272216797,76.8421096801758,108.277984619141,108.150924682617,110.530899047852,108.901306152344,63.8340148925781,108.098411560059,108.221824645996,110.41136932373,108.955062866211,75.2361907958984,108.17219543457,108.619415283203,110.454833984375,108.709991455078,99.7814178466797,108.611991882324,108.45679473877,110.472717285156,108.55004119873,99.5819244384766,108.449211120605,108.507781982422,110.330383300781,108.598793029785,99.6532516479492,108.500595092773,109.77912902832,109.907974243164,109.888465881348,101.685859680176,109.77912902832,109.621994018555,109.746246337891,109.733184814453,101.706680297852,109.621994018555,109.683235168457,109.805923461914,109.784118652344,101.560958862305,109.683235168457,108.726890563965,108.530052185059,108.625343322754,107.40111541748,107.236282348633,107.287521362305,118.498580932617,118.333755493164,118.384994506836,0.0952927842736244,0.0512384325265884,109.31184387207,109.138252258301,109.208915710449,1.90196979045868,120.212310791016,120.28931427002,121.178787231445,121.342742919922,120.091590881348,120.212898254395,109.796005249023,108.910911560059,2.55972480773926,108.900001525879,108.889999389648,108.699996948242,108.300003051758,76.9000091552734,68.4599990844727,64.3079986572266,
13,,,,108.610290527344,110.532775878906,109.085311889648,76.8421096801758,108.299789428711,108.434867858887,110.530899047852,108.92569732666,63.8340148925781,108.119667053223,108.500305175781,110.41136932373,108.977577209473,75.2361907958984,108.187622070313,108.657562255859,110.454833984375,108.714302062988,99.7814178466797,108.616317749023,108.495483398438,110.472717285156,108.554389953613,99.5819244384766,108.454093933105,108.545593261719,110.330383300781,108.602767944336,99.6532516479492,108.503448486328,109.879058837891,109.921379089355,109.921379089355,101.685859680176,109.770774841309,109.707191467285,109.750381469727,109.750381469727,101.706680297852,109.615768432617,109.759811401367,109.822654724121,109.822654724121,101.560958862305,109.674179077148,108.957328796387,108.801147460938,108.842391967773,107.419067382813,107.254364013672,107.305458068848,118.558502197266,118.39379119873,118.444892883301,0.0412418283522129,0.0511004999279976,109.317672729492,109.144096374512,109.214561462402,1.88973426818848,119.955368041992,120.28931427002,121.349418640137,121.349418640137,119.976539611816,120.212898254395,109.796005249023,108.910911560059,2.5416431427002,108.900001525879,108.88500213623,108.699996948242,108.350006103516,77.25,68.4899978637695,64.3120040893555,
13.125,,,,108.867080688477,110.532775878906,109.084320068359,76.8421096801758,108.286285400391,108.694679260254,110.530899047852,108.917304992676,63.8340148925781,108.108047485352,108.75855255127,110.41136932373,108.971672058105,75.2361907958984,108.176864624023,108.692520141602,110.454833984375,108.718635559082,99.7814178466797,108.61693572998,108.53099822998,110.472717285156,108.557823181152,99.5819244384766,108.454513549805,108.580558776855,110.330383300781,108.606109619141,99.6532516479492,108.505027770996,109.873847961426,109.921379089355,109.893997192383,101.685859680176,109.80216217041,109.683990478516,109.750381469727,109.704444885254,101.706680297852,109.632629394531,109.768753051758,109.822654724121,109.788635253906,101.560958862305,109.685981750488,108.936233520508,108.78052520752,108.823837280273,107.436332702637,107.27173614502,107.322738647461,118.617324829102,118.452743530273,118.503730773926,0.0432974994182587,0.0509955026209354,109.323318481445,109.149566650391,109.220191955566,1.87782454490662,120.017013549805,120.28931427002,121.066215515137,121.349418640137,119.975654602051,120.212898254395,109.796005249023,108.910911560059,2.52426719665527,108.900001525879,108.880004882813,108.699996948242,108.400001525879,77.6000061035156,68.5200042724609,64.3160018920898,
